lat,lon,tz,date,units,cloud_cover,humidity,precipitation,temperature,pressure,wind
29.18483,71.49811,+05:00,2020-01-21,standard,{'afternoon': 0.0},{'afternoon': 38.0},{'total': 0.0},"{'min': 285.93, 'max': 293.03, 'afternoon': 290.38, 'night': 289.13, 'evening': 292.7, 'morning': 286.13}",{'afternoon': 1019.0},"{'max': {'speed': 4.17, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-01-22,standard,{'afternoon': 0.0},{'afternoon': 47.0},{'total': 0.0},"{'min': 285.0, 'max': 292.83, 'afternoon': 290.0, 'night': 288.39, 'evening': 292.83, 'morning': 285.47}",{'afternoon': 1025.0},"{'max': {'speed': 4.29, 'direction': 37.0}}"
29.18483,71.49811,+05:00,2020-01-23,standard,{'afternoon': 24.0},{'afternoon': 44.0},{'total': 0.0},"{'min': 285.74, 'max': 292.83, 'afternoon': 290.17, 'night': 288.1, 'evening': 292.83, 'morning': 285.76}",{'afternoon': 1022.0},"{'max': {'speed': 3.01, 'direction': 27.0}}"
29.18483,71.49811,+05:00,2020-01-24,standard,{'afternoon': 45.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 286.47, 'max': 294.57, 'afternoon': 291.72, 'night': 288.27, 'evening': 294.57, 'morning': 286.47}",{'afternoon': 1020.0},"{'max': {'speed': 3.38, 'direction': 197.0}}"
29.18483,71.49811,+05:00,2020-01-25,standard,{'afternoon': 85.0},{'afternoon': 30.0},{'total': 0.0},"{'min': 289.17, 'max': 296.82, 'afternoon': 294.41, 'night': 290.84, 'evening': 296.82, 'morning': 289.39}",{'afternoon': 1017.0},"{'max': {'speed': 4.09, 'direction': 188.0}}"
29.18483,71.49811,+05:00,2020-01-26,standard,{'afternoon': 0.0},{'afternoon': 37.0},{'total': 0.0},"{'min': 288.91, 'max': 296.72, 'afternoon': 293.91, 'night': 291.71, 'evening': 296.72, 'morning': 289.42}",{'afternoon': 1016.0},"{'max': {'speed': 3.9, 'direction': 10.0}}"
29.18483,71.49811,+05:00,2020-01-27,standard,{'afternoon': 0.0},{'afternoon': 45.0},{'total': 0.0},"{'min': 287.86, 'max': 294.14, 'afternoon': 291.85, 'night': 291.91, 'evening': 294.01, 'morning': 288.65}",{'afternoon': 1012.0},"{'max': {'speed': 7.02, 'direction': 12.0}}"
29.18483,71.49811,+05:00,2020-01-28,standard,{'afternoon': 0.0},{'afternoon': 54.0},{'total': 0.0},"{'min': 285.14, 'max': 292.61, 'afternoon': 290.16, 'night': 288.05, 'evening': 291.81, 'morning': 285.63}",{'afternoon': 1012.0},"{'max': {'speed': 6.71, 'direction': 31.0}}"
29.18483,71.49811,+05:00,2020-01-29,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 286.23, 'max': 294.37, 'afternoon': 291.81, 'night': 288.02, 'evening': 293.59, 'morning': 287.11}",{'afternoon': 1017.0},"{'max': {'speed': 5.4, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-01-30,standard,{'afternoon': 0.0},{'afternoon': 42.0},{'total': 0.0},"{'min': 284.96, 'max': 293.25, 'afternoon': 290.52, 'night': 287.8, 'evening': 293.15, 'morning': 285.26}",{'afternoon': 1021.0},"{'max': {'speed': 5.4, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-01-31,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 285.78, 'max': 294.35, 'afternoon': 291.44, 'night': 288.43, 'evening': 294.35, 'morning': 285.78}",{'afternoon': 1016.0},"{'max': {'speed': 4.82, 'direction': 241.0}}"
29.18483,71.49811,+05:00,2020-02-01,standard,{'afternoon': 0.0},{'afternoon': 29.0},{'total': 0.0},"{'min': 284.65, 'max': 294.75, 'afternoon': 292.4, 'night': 288.94, 'evening': 294.07, 'morning': 284.96}",{'afternoon': 1019.0},"{'max': {'speed': 6.37, 'direction': 46.0}}"
29.18483,71.49811,+05:00,2020-02-02,standard,{'afternoon': 24.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 285.89, 'max': 294.2, 'afternoon': 291.35, 'night': 288.91, 'evening': 294.06, 'morning': 285.89}",{'afternoon': 1021.0},"{'max': {'speed': 4.09, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-02-03,standard,{'afternoon': 0.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 286.47, 'max': 294.68, 'afternoon': 292.76, 'night': 289.47, 'evening': 294.18, 'morning': 286.47}",{'afternoon': 1019.0},"{'max': {'speed': 3.54, 'direction': 110.0}}"
29.18483,71.49811,+05:00,2020-02-04,standard,{'afternoon': 97.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 287.06, 'max': 294.4, 'afternoon': 290.63, 'night': 289.89, 'evening': 294.4, 'morning': 288.02}",{'afternoon': 1017.0},"{'max': {'speed': 6.15, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2020-02-05,standard,{'afternoon': 4.0},{'afternoon': 39.0},{'total': 0.0},"{'min': 284.8, 'max': 293.69, 'afternoon': 290.92, 'night': 288.18, 'evening': 293.69, 'morning': 284.88}",{'afternoon': 1020.0},"{'max': {'speed': 5.47, 'direction': 34.0}}"
29.18483,71.49811,+05:00,2020-02-06,standard,{'afternoon': 0.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 286.81, 'max': 297.12, 'afternoon': 293.61, 'night': 288.95, 'evening': 297.05, 'morning': 287.04}",{'afternoon': 1016.0},"{'max': {'speed': 6.38, 'direction': 223.0}}"
29.18483,71.49811,+05:00,2020-02-07,standard,{'afternoon': 0.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 285.36, 'max': 295.65, 'afternoon': 292.64, 'night': 288.46, 'evening': 294.9, 'morning': 285.64}",{'afternoon': 1020.0},"{'max': {'speed': 5.52, 'direction': 50.0}}"
29.18483,71.49811,+05:00,2020-02-08,standard,{'afternoon': 0.0},{'afternoon': 23.0},{'total': 0.0},"{'min': 286.68, 'max': 296.05, 'afternoon': 293.69, 'night': 289.22, 'evening': 296.05, 'morning': 286.68}",{'afternoon': 1023.0},"{'max': {'speed': 4.01, 'direction': 113.0}}"
29.18483,71.49811,+05:00,2020-02-09,standard,{'afternoon': 79.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 287.4, 'max': 296.4, 'afternoon': 294.06, 'night': 290.87, 'evening': 296.33, 'morning': 287.4}",{'afternoon': 1022.0},"{'max': {'speed': 4.1, 'direction': 161.0}}"
29.18483,71.49811,+05:00,2020-02-10,standard,{'afternoon': 50.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 288.61, 'max': 296.92, 'afternoon': 294.41, 'night': 291.67, 'evening': 296.81, 'morning': 288.61}",{'afternoon': 1020.0},"{'max': {'speed': 3.12, 'direction': 115.0}}"
29.18483,71.49811,+05:00,2020-02-11,standard,{'afternoon': 2.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 288.63, 'max': 297.66, 'afternoon': 294.72, 'night': 291.77, 'evening': 297.66, 'morning': 288.68}",{'afternoon': 1021.0},"{'max': {'speed': 3.92, 'direction': 82.0}}"
29.18483,71.49811,+05:00,2020-02-12,standard,{'afternoon': 5.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 287.76, 'max': 298.16, 'afternoon': 294.02, 'night': 292.2, 'evening': 298.09, 'morning': 287.81}",{'afternoon': 1023.0},"{'max': {'speed': 5.42, 'direction': 16.0}}"
29.18483,71.49811,+05:00,2020-02-13,standard,{'afternoon': 0.0},{'afternoon': 30.0},{'total': 0.0},"{'min': 289.03, 'max': 300.49, 'afternoon': 295.68, 'night': 291.24, 'evening': 300.49, 'morning': 289.25}",{'afternoon': 1019.0},"{'max': {'speed': 5.89, 'direction': 277.0}}"
29.18483,71.49811,+05:00,2020-02-14,standard,{'afternoon': 0.0},{'afternoon': 28.0},{'total': 0.0},"{'min': 288.07, 'max': 299.68, 'afternoon': 296.17, 'night': 293.82, 'evening': 299.67, 'morning': 288.18}",{'afternoon': 1017.0},"{'max': {'speed': 5.89, 'direction': 277.0}}"
29.18483,71.49811,+05:00,2020-02-15,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 289.38, 'max': 302.89, 'afternoon': 298.48, 'night': 291.34, 'evening': 302.89, 'morning': 289.51}",{'afternoon': 1016.0},"{'max': {'speed': 3.74, 'direction': 240.0}}"
29.18483,71.49811,+05:00,2020-02-16,standard,{'afternoon': 0.0},{'afternoon': 8.0},{'total': 0.0},"{'min': 291.93, 'max': 302.98, 'afternoon': 299.2, 'night': 293.8, 'evening': 302.9, 'morning': 291.93}",{'afternoon': 1017.0},"{'max': {'speed': 3.9, 'direction': 25.0}}"
29.18483,71.49811,+05:00,2020-02-17,standard,{'afternoon': 0.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 290.35, 'max': 302.15, 'afternoon': 297.77, 'night': 293.2, 'evening': 302.02, 'morning': 290.35}",{'afternoon': 1020.0},"{'max': {'speed': 3.88, 'direction': 45.0}}"
29.18483,71.49811,+05:00,2020-02-18,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 289.88, 'max': 303.87, 'afternoon': 299.73, 'night': 292.51, 'evening': 303.87, 'morning': 290.0}",{'afternoon': 1016.0},"{'max': {'speed': 5.3, 'direction': 204.0}}"
29.18483,71.49811,+05:00,2020-02-19,standard,{'afternoon': 100.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 292.91, 'max': 305.56, 'afternoon': 302.58, 'night': 297.17, 'evening': 302.49, 'morning': 294.53}",{'afternoon': 1010.0},"{'max': {'speed': 9.62, 'direction': 265.0}}"
29.18483,71.49811,+05:00,2020-02-20,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 287.53, 'max': 298.63, 'afternoon': 295.1, 'night': 292.91, 'evening': 297.28, 'morning': 287.53}",{'afternoon': 1015.0},"{'max': {'speed': 11.36, 'direction': 0.0}}"
29.18483,71.49811,+05:00,2020-02-21,standard,{'afternoon': 0.0},{'afternoon': 46.0},{'total': 0.0},"{'min': 287.69, 'max': 299.53, 'afternoon': 293.99, 'night': 291.03, 'evening': 299.29, 'morning': 288.33}",{'afternoon': 1019.0},"{'max': {'speed': 7.42, 'direction': 9.0}}"
29.18483,71.49811,+05:00,2020-02-22,standard,{'afternoon': 0.0},{'afternoon': 43.0},{'total': 0.0},"{'min': 290.63, 'max': 299.91, 'afternoon': 296.51, 'night': 293.11, 'evening': 299.71, 'morning': 290.76}",{'afternoon': 1022.0},"{'max': {'speed': 4.77, 'direction': 81.0}}"
29.18483,71.49811,+05:00,2020-02-23,standard,{'afternoon': 0.0},{'afternoon': 36.0},{'total': 0.0},"{'min': 291.11, 'max': 301.01, 'afternoon': 298.27, 'night': 294.86, 'evening': 300.9, 'morning': 291.77}",{'afternoon': 1020.0},"{'max': {'speed': 3.75, 'direction': 125.0}}"
29.18483,71.49811,+05:00,2020-02-24,standard,{'afternoon': 0.0},{'afternoon': 28.0},{'total': 0.0},"{'min': 292.99, 'max': 302.22, 'afternoon': 300.18, 'night': 295.89, 'evening': 301.81, 'morning': 292.99}",{'afternoon': 1016.0},"{'max': {'speed': 5.4, 'direction': 92.0}}"
29.18483,71.49811,+05:00,2020-02-25,standard,{'afternoon': 0.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 294.24, 'max': 304.14, 'afternoon': 301.46, 'night': 297.27, 'evening': 304.14, 'morning': 294.33}",{'afternoon': 1014.0},"{'max': {'speed': 5.14, 'direction': 248.0}}"
29.18483,71.49811,+05:00,2020-02-26,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 293.58, 'max': 304.26, 'afternoon': 300.85, 'night': 296.17, 'evening': 304.04, 'morning': 293.58}",{'afternoon': 1014.0},"{'max': {'speed': 3.78, 'direction': 78.0}}"
29.18483,71.49811,+05:00,2020-02-27,standard,{'afternoon': 49.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 295.01, 'max': 306.19, 'afternoon': 303.09, 'night': 298.17, 'evening': 306.19, 'morning': 295.11}",{'afternoon': 1014.0},"{'max': {'speed': 5.08, 'direction': 104.0}}"
29.18483,71.49811,+05:00,2020-02-28,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 295.22, 'max': 304.8, 'afternoon': 300.86, 'night': 299.66, 'evening': 304.8, 'morning': 296.04}",{'afternoon': 1009.0},"{'max': {'speed': 8.43, 'direction': 358.0}}"
29.18483,71.49811,+05:00,2020-02-29,standard,{'afternoon': 0.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 290.95, 'max': 302.02, 'afternoon': 298.4, 'night': 295.22, 'evening': 300.67, 'morning': 290.95}",{'afternoon': 1012.0},"{'max': {'speed': 9.66, 'direction': 1.0}}"
29.18483,71.49811,+05:00,2020-03-01,standard,{'afternoon': 0.0},{'afternoon': 45.0},{'total': 0.0},"{'min': 288.74, 'max': 301.61, 'afternoon': 296.47, 'night': 293.23, 'evening': 301.48, 'morning': 289.03}",{'afternoon': 1015.0},"{'max': {'speed': 8.13, 'direction': 14.0}}"
29.18483,71.49811,+05:00,2020-03-02,standard,{'afternoon': 0.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 290.27, 'max': 302.09, 'afternoon': 297.85, 'night': 293.3, 'evening': 302.05, 'morning': 290.27}",{'afternoon': 1015.0},"{'max': {'speed': 4.14, 'direction': 357.0}}"
29.18483,71.49811,+05:00,2020-03-03,standard,{'afternoon': 0.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 293.14, 'max': 303.15, 'afternoon': 301.07, 'night': 296.72, 'evening': 303.15, 'morning': 293.37}",{'afternoon': 1013.0},"{'max': {'speed': 4.12, 'direction': 151.0}}"
29.18483,71.49811,+05:00,2020-03-04,standard,{'afternoon': 51.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 292.88, 'max': 303.73, 'afternoon': 300.76, 'night': 298.05, 'evening': 303.73, 'morning': 292.88}",{'afternoon': 1010.0},"{'max': {'speed': 5.88, 'direction': 86.0}}"
29.18483,71.49811,+05:00,2020-03-05,standard,{'afternoon': 0.0},{'afternoon': 36.0},{'total': 0.0},"{'min': 290.01, 'max': 301.44, 'afternoon': 297.14, 'night': 296.13, 'evening': 301.29, 'morning': 290.01}",{'afternoon': 1008.0},"{'max': {'speed': 9.27, 'direction': 78.0}}"
29.18483,71.49811,+05:00,2020-03-06,standard,{'afternoon': 100.0},{'afternoon': 61.0},{'total': 0.0},"{'min': 287.8, 'max': 295.55, 'afternoon': 292.13, 'night': 292.15, 'evening': 293.98, 'morning': 287.96}",{'afternoon': 1009.0},"{'max': {'speed': 9.47, 'direction': 342.0}}"
29.18483,71.49811,+05:00,2020-03-07,standard,{'afternoon': 0.0},{'afternoon': 46.0},{'total': 0.0},"{'min': 285.85, 'max': 298.32, 'afternoon': 293.47, 'night': 288.21, 'evening': 298.06, 'morning': 285.85}",{'afternoon': 1014.0},"{'max': {'speed': 5.33, 'direction': 124.0}}"
29.18483,71.49811,+05:00,2020-03-08,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 291.37, 'max': 301.72, 'afternoon': 299.44, 'night': 294.46, 'evening': 301.18, 'morning': 291.37}",{'afternoon': 1016.0},"{'max': {'speed': 7.03, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-03-09,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 290.21, 'max': 300.2, 'afternoon': 297.09, 'night': 293.94, 'evening': 300.0, 'morning': 290.21}",{'afternoon': 1017.0},"{'max': {'speed': 7.03, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2020-03-10,standard,{'afternoon': 12.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 291.93, 'max': 301.53, 'afternoon': 299.76, 'night': 295.69, 'evening': 301.2, 'morning': 291.93}",{'afternoon': 1013.0},"{'max': {'speed': 5.17, 'direction': 135.0}}"
29.18483,71.49811,+05:00,2020-03-11,standard,{'afternoon': 68.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 288.28, 'max': 298.41, 'afternoon': 296.48, 'night': 296.71, 'evening': 290.8, 'morning': 293.06}",{'afternoon': 1009.0},"{'max': {'speed': 11.1, 'direction': 7.0}}"
29.18483,71.49811,+05:00,2020-03-12,standard,{'afternoon': 10.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 287.51, 'max': 297.0, 'afternoon': 296.71, 'night': 288.28, 'evening': 296.49, 'morning': 287.8}",{'afternoon': 1009.0},"{'max': {'speed': 11.26, 'direction': 16.0}}"
29.18483,71.49811,+05:00,2020-03-13,standard,{'afternoon': 18.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 285.83, 'max': 296.42, 'afternoon': 293.32, 'night': 287.95, 'evening': 296.42, 'morning': 285.89}",{'afternoon': 1018.0},"{'max': {'speed': 8.0, 'direction': 7.0}}"
29.18483,71.49811,+05:00,2020-03-14,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 288.94, 'max': 298.71, 'afternoon': 295.11, 'night': 291.38, 'evening': 298.41, 'morning': 289.07}",{'afternoon': 1019.0},"{'max': {'speed': 5.87, 'direction': 360.0}}"
29.18483,71.49811,+05:00,2020-03-15,standard,{'afternoon': 53.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 289.91, 'max': 299.03, 'afternoon': 295.97, 'night': 292.74, 'evening': 299.03, 'morning': 289.91}",{'afternoon': 1019.0},"{'max': {'speed': 4.81, 'direction': 61.0}}"
29.18483,71.49811,+05:00,2020-03-16,standard,{'afternoon': 8.0},{'afternoon': 29.0},{'total': 0.0},"{'min': 291.64, 'max': 301.39, 'afternoon': 298.11, 'night': 294.54, 'evening': 301.08, 'morning': 291.64}",{'afternoon': 1018.0},"{'max': {'speed': 4.0, 'direction': 61.0}}"
29.18483,71.49811,+05:00,2020-03-17,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 294.2, 'max': 304.4, 'afternoon': 301.04, 'night': 297.39, 'evening': 304.4, 'morning': 294.2}",{'afternoon': 1017.0},"{'max': {'speed': 3.23, 'direction': 141.0}}"
29.18483,71.49811,+05:00,2020-03-18,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 294.86, 'max': 305.3, 'afternoon': 303.2, 'night': 299.4, 'evening': 305.1, 'morning': 294.86}",{'afternoon': 1015.0},"{'max': {'speed': 4.05, 'direction': 238.0}}"
29.18483,71.49811,+05:00,2020-03-19,standard,{'afternoon': 2.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 295.17, 'max': 307.71, 'afternoon': 305.21, 'night': 300.44, 'evening': 307.71, 'morning': 295.17}",{'afternoon': 1010.0},"{'max': {'speed': 4.86, 'direction': 244.0}}"
29.18483,71.49811,+05:00,2020-03-20,standard,{'afternoon': 86.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 297.7, 'max': 307.9, 'afternoon': 305.5, 'night': 300.1, 'evening': 307.82, 'morning': 298.1}",{'afternoon': 1009.0},"{'max': {'speed': 4.84, 'direction': 98.0}}"
29.18483,71.49811,+05:00,2020-03-21,standard,{'afternoon': 13.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 293.9, 'max': 305.8, 'afternoon': 301.46, 'night': 299.9, 'evening': 305.4, 'morning': 293.9}",{'afternoon': 1011.0},"{'max': {'speed': 7.48, 'direction': 11.0}}"
29.18483,71.49811,+05:00,2020-03-22,standard,{'afternoon': 55.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 295.03, 'max': 305.32, 'afternoon': 302.0, 'night': 301.13, 'evening': 305.04, 'morning': 295.03}",{'afternoon': 1014.0},"{'max': {'speed': 5.64, 'direction': 27.0}}"
29.18483,71.49811,+05:00,2020-03-23,standard,{'afternoon': 54.0},{'afternoon': 29.0},{'total': 0.0},"{'min': 296.17, 'max': 305.42, 'afternoon': 302.72, 'night': 300.5, 'evening': 304.0, 'morning': 296.17}",{'afternoon': 1013.0},"{'max': {'speed': 10.36, 'direction': 233.0}}"
29.18483,71.49811,+05:00,2020-03-24,standard,{'afternoon': 78.0},{'afternoon': 37.0},{'total': 0.0},"{'min': 294.85, 'max': 303.74, 'afternoon': 301.5, 'night': 298.71, 'evening': 303.4, 'morning': 296.52}",{'afternoon': 1012.0},"{'max': {'speed': 6.68, 'direction': 20.0}}"
29.18483,71.49811,+05:00,2020-03-25,standard,{'afternoon': 98.0},{'afternoon': 37.0},{'total': 0.0},"{'min': 294.16, 'max': 307.03, 'afternoon': 300.46, 'night': 298.5, 'evening': 306.73, 'morning': 294.16}",{'afternoon': 1013.0},"{'max': {'speed': 7.37, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2020-03-26,standard,{'afternoon': 100.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 293.02, 'max': 301.7, 'afternoon': 299.5, 'night': 299.2, 'evening': 296.8, 'morning': 297.48}",{'afternoon': 1014.0},"{'max': {'speed': 7.8, 'direction': 310.0}}"
29.18483,71.49811,+05:00,2020-03-27,standard,{'afternoon': 96.0},{'afternoon': 63.0},{'total': 0.0},"{'min': 291.16, 'max': 297.5, 'afternoon': 293.49, 'night': 293.51, 'evening': 297.5, 'morning': 291.9}",{'afternoon': 1015.0},"{'max': {'speed': 3.63, 'direction': 288.0}}"
29.18483,71.49811,+05:00,2020-03-28,standard,{'afternoon': 0.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 294.55, 'max': 303.81, 'afternoon': 301.89, 'night': 294.6, 'evening': 298.12, 'morning': 294.55}",{'afternoon': 1015.0},"{'max': {'speed': 7.05, 'direction': 4.0}}"
29.18483,71.49811,+05:00,2020-03-29,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 292.77, 'max': 303.21, 'afternoon': 299.46, 'night': 296.56, 'evening': 303.2, 'morning': 292.77}",{'afternoon': 1015.0},"{'max': {'speed': 4.33, 'direction': 24.0}}"
29.18483,71.49811,+05:00,2020-03-30,standard,{'afternoon': 55.0},{'afternoon': 24.0},{'total': 0.0},"{'min': 296.28, 'max': 305.43, 'afternoon': 302.56, 'night': 299.5, 'evening': 305.43, 'morning': 296.31}",{'afternoon': 1014.0},"{'max': {'speed': 5.56, 'direction': 99.0}}"
29.18483,71.49811,+05:00,2020-03-31,standard,{'afternoon': 95.0},{'afternoon': 28.0},{'total': 0.0},"{'min': 295.91, 'max': 305.38, 'afternoon': 301.73, 'night': 301.54, 'evening': 305.09, 'morning': 295.91}",{'afternoon': 1012.0},"{'max': {'speed': 7.52, 'direction': 15.0}}"
29.18483,71.49811,+05:00,2020-04-01,standard,{'afternoon': 0.0},{'afternoon': 39.0},{'total': 0.0},"{'min': 291.86, 'max': 304.85, 'afternoon': 300.35, 'night': 296.21, 'evening': 304.45, 'morning': 291.97}",{'afternoon': 1015.0},"{'max': {'speed': 7.56, 'direction': 17.0}}"
29.18483,71.49811,+05:00,2020-04-02,standard,{'afternoon': 0.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 296.31, 'max': 306.5, 'afternoon': 304.41, 'night': 300.73, 'evening': 306.37, 'morning': 296.5}",{'afternoon': 1013.0},"{'max': {'speed': 6.04, 'direction': 81.0}}"
29.18483,71.49811,+05:00,2020-04-03,standard,{'afternoon': 0.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 295.61, 'max': 305.91, 'afternoon': 302.87, 'night': 299.54, 'evening': 305.8, 'morning': 295.61}",{'afternoon': 1014.0},"{'max': {'speed': 6.04, 'direction': 81.0}}"
29.18483,71.49811,+05:00,2020-04-04,standard,{'afternoon': 26.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 297.71, 'max': 308.62, 'afternoon': 305.44, 'night': 301.81, 'evening': 308.62, 'morning': 297.79}",{'afternoon': 1013.0},"{'max': {'speed': 6.15, 'direction': 33.0}}"
29.18483,71.49811,+05:00,2020-04-05,standard,{'afternoon': 67.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 295.71, 'max': 308.7, 'afternoon': 306.13, 'night': 301.04, 'evening': 308.44, 'morning': 297.04}",{'afternoon': 1012.0},"{'max': {'speed': 7.32, 'direction': 11.0}}"
29.18483,71.49811,+05:00,2020-04-06,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 298.0, 'max': 308.2, 'afternoon': 303.98, 'night': 303.88, 'evening': 307.84, 'morning': 298.23}",{'afternoon': 1014.0},"{'max': {'speed': 5.96, 'direction': 16.0}}"
